word,target_child_id,tbin,n
it's,14844,t2,1
jackanory,14844,t2,1
jar,14844,t1,1
jean,14844,t2,1
joanne,14844,t1,9
joanne,14844,t2,8
joanne's,14844,t1,5
joanne's,14844,t2,1
john,14844,t2,2
john_gone,14844,t2,1
jump,14844,t1,7
jumping,14844,t2,1
just,14844,t1,1
kangaroo,14844,t2,2
kick,14844,t1,1
knee,14844,t1,2
know,14844,t1,1
let,14844,t1,1
like,14844,t1,3
like,14844,t2,1
lion,14844,t2,1
look,14844,t1,7
look,14844,t2,3
lost,14844,t2,1
lulu,14844,t1,2
ma,14844,t1,1
mac,14844,t2,1
macdonald,14844,t2,1
mama,14844,t1,2
mambi,14844,t2,1
master,14844,t1,1
master,14844,t2,1
mat,14844,t2,1
matter,14844,t2,2
mattress,14844,t2,2
me,14844,t1,2
me,14844,t2,1
milk,14844,t1,3
milkman,14844,t1,5
milkman,14844,t2,1
mind,14844,t2,1
mine,14844,t1,1
mm,14844,t1,6
more,14844,t1,1
more,14844,t2,8
mum,14844,t1,5
mummie,14844,t1,27
mummie,14844,t2,1
mummy,14844,t1,19
mummy,14844,t2,8
my,14844,t1,4
my,14844,t2,4
n,14844,t1,3
nah,14844,t1,1
nappie,14844,t2,1
never,14844,t1,1
new,14844,t1,1
nice,14844,t1,1
night_night,14844,t1,1
nine,14844,t2,1
no,14844,t1,29
no,14844,t2,25
now,14844,t1,3
now,14844,t2,1
of,14844,t2,3
off,14844,t2,4
oh,14844,t1,25
oh,14844,t2,10
okay,14844,t2,1
old,14844,t2,1
on,14844,t2,14
one,14844,t1,2
one,14844,t2,3
oo,14844,t1,2
orange,14844,t1,5
out,14844,t1,2
out,14844,t2,4
ow,14844,t1,1
peas,14844,t1,5
penny,14844,t1,1
peter,14844,t2,2
pick,14844,t2,4
pie,14844,t2,2
pig,14844,t2,1
pigs,14844,t2,1
play,14844,t2,3
please,14844,t1,4
please,14844,t2,1
pooeys,14844,t1,1
potato,14844,t1,1
pottie,14844,t1,11
put,14844,t2,1
rabbit,14844,t2,2
rachel,14844,t2,2
read,14844,t1,2
ready,14844,t1,1
ready,14844,t2,1
rhubarb,14844,t2,3
sand,14844,t2,1
school,14844,t2,4
sea,14844,t1,2
seaside,14844,t1,1
seaside,14844,t2,1
see,14844,t1,5
see,14844,t2,2
seesaw,14844,t1,12
seesaw,14844,t2,10
seven,14844,t2,1
sh,14844,t1,1
sheep,14844,t1,7
sheep,14844,t2,1
shh,14844,t2,1
shoe,14844,t1,2
shoe,14844,t2,1
shoes,14844,t2,3
si,14844,t1,1
sink,14844,t1,1
sir,14844,t2,1
sit,14844,t1,2
soap,14844,t1,2
stay,14844,t1,1
stop,14844,t1,1
stop,14844,t2,1
swish,14844,t1,1
tail,14844,t1,1
take,14844,t2,2
tea,14844,t1,5
tea,14844,t2,4
teddy,14844,t1,1
teddy,14844,t2,1
thank_you,14844,t1,3
that,14844,t1,2
that,14844,t2,2
that's,14844,t1,7
the,14844,t2,21
them,14844,t2,1
then,14844,t2,1
there,14844,t1,11
there,14844,t2,15
there's,14844,t2,1
three,14844,t1,2
three,14844,t2,2
tick,14844,t1,2
tight,14844,t2,1
tights,14844,t2,1
tissue,14844,t1,5
to,14844,t2,2
tock,14844,t1,2
touch,14844,t1,2
two,14844,t1,2
two,14844,t2,2
unit,14844,t1,1
up,14844,t1,2
up,14844,t2,15
wake,14844,t2,1
walk,14844,t1,2
walking,14844,t2,1
want,14844,t1,2
want,14844,t2,1
wash,14844,t1,4
watch,14844,t1,1
way,14844,t1,1
way,14844,t2,1
wee,14844,t1,21
wees,14844,t1,3
what,14844,t2,1
whee,14844,t2,1
when,14844,t2,3
where,14844,t2,1
where's,14844,t1,1
where's,14844,t2,1
wool,14844,t2,1
wow,14844,t2,4
yeh,14844,t1,1
yes,14844,t1,19
yes,14844,t2,19
you,14844,t1,7
you,14844,t2,13
you're,14844,t2,5
you's,14844,t2,1
your,14844,t1,2
yours,14844,t2,1
zup,14844,t2,1
a,14854,t1,6
ah,14854,t1,9
ah,14854,t2,4
and,14854,t1,1
and,14854,t2,2
another,14854,t1,1
baba,14854,t1,6
back,14854,t2,1
bah,14854,t2,1
bang,14854,t2,2
beep,14854,t2,2
belt,14854,t2,1
break,14854,t1,1
bye,14854,t1,2
byebye,14854,t2,1
cake,14854,t1,5
car,14854,t2,2
chicken,14854,t2,2
cuckoo,14854,t2,1
da,14854,t1,7
dad,14854,t2,3
dada,14854,t1,3
dadada,14854,t1,1
daddy,14854,t1,2
daddy,14854,t2,3
darren,14854,t1,1
di,14854,t1,1
dog,14854,t1,1
don't,14854,t1,4
donkdonk,14854,t2,4
door,14854,t1,4
door,14854,t2,1
down,14854,t1,1
dum_dum,14854,t1,1
ee,14854,t1,2
eh,14854,t1,1
er,14854,t1,4
get,14854,t1,1
get,14854,t2,1
go,14854,t1,4
goodbye,14854,t2,1
ha,14854,t1,1
haha,14854,t1,1
have,14854,t2,3
hello,14854,t2,6
here,14854,t1,4
hu,14854,t1,1
huh,14854,t1,1
i,14854,t1,2
i'm,14854,t2,2
in,14854,t1,3
in,14854,t2,4
is,14854,t1,1
it,14854,t1,3
la,14854,t1,3
lo,14854,t2,2
ma,14854,t1,20
ma,14854,t2,1
mama,14854,t1,2
man,14854,t1,1
me,14854,t2,1
mine,14854,t1,2
mm,14854,t1,8
mmmmdada,14854,t1,1
money,14854,t1,2
monkey,14854,t2,1
moo,14854,t1,2
moon,14854,t1,1
more,14854,t1,5
moum,14854,t2,1
mum,14854,t1,5
mum,14854,t2,4
mumm,14854,t2,1
mumma,14854,t2,1
mummie,14854,t1,11
mummy,14854,t1,2
mummy,14854,t2,5
my,14854,t2,2
nah,14854,t2,2
nana,14854,t2,1
nanny,14854,t2,3
nen,14854,t1,1
no,14854,t1,17
no,14854,t2,19
not,14854,t2,2
oh,14854,t1,4
